Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
Oct-38,0.16282216,0.024466746,0.30117756
Nov-38,0.054737236,-0.053614,0.16308847
Dec-38,-0.20567,-0.32208803,-0.089251965
Jan-39,-0.121787794,-0.22934918,-0.014226404
Feb-39,-0.117604576,-0.21543846,-0.019770693
Mar-39,-0.28873166,-0.39380893,-0.18365441
Apr-39,-0.106402785,-0.23740795,0.024602382
May-39,-0.03005215,-0.19047527,0.13037097
Jun-39,0.014760026,-0.16028467,0.18980472
Jul-39,-0.037748978,-0.20127435,0.1257764
Aug-39,-0.04066755,-0.25702047,0.17568538
Sep-39,-0.017160367,-0.20016287,0.16584213
Oct-39,-0.09934573,-0.26764223,0.06895078
Nov-39,0.021302136,-0.11902354,0.16162781
Dec-39,0.33387345,0.18944654,0.47830033
Jan-40,-0.052654818,-0.18006782,0.07475819
Feb-40,0.08632718,-0.0359212,0.20857556
Mar-40,-0.035766255,-0.1625376,0.09100509
Apr-40,0.14895241,-0.034468964,0.33237377
May-40,0.0502412,-0.14184676,0.24232917
Jun-40,0.044663727,-0.1491368,0.23846425
Jul-40,0.1482532,-0.028301956,0.32480836
Aug-40,0.09961082,-0.115770265,0.31499192
Sep-40,0.13118677,-0.03203977,0.2944133
Oct-40,0.09584135,-0.059646063,0.25132877
Nov-40,-0.004656185,-0.13411191,0.12479955
Dec-40,0.19923072,0.06407699,0.33438444
Jan-41,-0.039560955,-0.25157484,0.17245293
Feb-41,0.11823889,-0.08517223,0.32165
Mar-41,-0.11652528,-0.32683504,0.09378447
Apr-41,0.036228664,-0.19644469,0.268902
May-41,0.06123504,-0.19559848,0.31806856
Jun-41,0.0596246,-0.18859485,0.30784404
Jul-41,0.16075781,-0.07209745,0.39361307
Aug-41,0.039676894,-0.22813907,0.30749285
Sep-41,-0.14452067,-0.3784344,0.08939303
Oct-41,0.21426645,-0.005703437,0.43423632
Nov-41,-0.007257905,-0.22418799,0.20967218
Dec-41,0.07538852,-0.13360447,0.2843815
Jan-42,0.25783694,0.053692356,0.4619815
Feb-42,0.016801072,-0.18281478,0.21641691
Mar-42,-0.041579403,-0.24019195,0.15703313
Apr-42,-0.015153615,-0.24485067,0.21454343
May-42,0.12379065,-0.13554372,0.38312504
Jun-42,0.030325836,-0.2195993,0.28025097
Jul-42,-0.059752498,-0.2964828,0.1769778
Aug-42,-0.05740612,-0.3351613,0.22034906
Sep-42,-0.013465349,-0.25318065,0.22624996
Oct-42,-0.08694347,-0.30974555,0.13585861
Nov-42,-0.057510037,-0.27184075,0.15682067
Dec-42,-0.080070905,-0.2823254,0.122183576
Jan-43,-0.18267323,-0.41188934,0.046542883
Feb-43,-0.03061434,-0.24937429,0.18814561
Mar-43,-0.16772735,-0.39681655,0.061361846
Apr-43,0.022969417,-0.20856993,0.25450876
May-43,0.03550913,-0.23148823,0.30250648
Jun-43,-0.07487101,-0.33023354,0.1804915
Jul-43,0.018335527,-0.22184484,0.2585159
Aug-43,0.031610876,-0.24861293,0.31183466
Sep-43,-0.013441508,-0.24750064,0.22061762
Oct-43,0.2277136,-0.001989349,0.45741653
Nov-43,0.10388872,-0.115436934,0.32321438
Dec-43,0.10626907,-0.10569832,0.31823647
Jan-44,0.31816214,0.112214126,0.52411014
Feb-44,0.11862034,-0.08507213,0.32231283
Mar-44,0.12006746,-0.09471434,0.33484927
Apr-44,0.04225588,-0.1885682,0.27307996
May-44,0.119925626,-0.13840115,0.3782524
Jun-44,0.10735916,-0.15293637,0.3676547
Jul-44,0.14871696,-0.0872223,0.3846562
Aug-44,0.20666182,-0.079099305,0.49242294
Sep-44,0.16769068,-0.056805864,0.39218724
Oct-44,0.20805594,-0.010205437,0.42631733
Nov-44,0.08847658,-0.1139502,0.29090336
Dec-44,0.083269,-0.112689644,0.27922764
Jan-45,0.09508047,-0.11957911,0.30974007
Feb-45,0.04839935,-0.16548169,0.2622804
Mar-45,0.03865824,-0.17728569,0.25460216
Apr-45,0.20985286,-0.02450203,0.44420776
May-45,-0.061685707,-0.33644745,0.21307604
Jun-45,-0.03652022,-0.29726994,0.22422948
Jul-45,0.000423247,-0.24768649,0.24853298
Aug-45,0.2362124,-0.053284284,0.5257091
Sep-45,0.1028386,-0.122961916,0.32863912
Oct-45,0.094233386,-0.13283221,0.321299
Nov-45,-0.010639086,-0.22343569,0.20215751
Dec-45,-0.19979319,-0.40156344,0.001977055
Jan-46,0.046495322,-0.12599254,0.21898319
Feb-46,-0.11574643,-0.2901115,0.058618642
Mar-46,-0.1215551,-0.2931895,0.050079297
Apr-46,-0.001070216,-0.18591501,0.18377458
May-46,-0.082718804,-0.28555256,0.120114945
Jun-46,-0.27002892,-0.4794503,-0.06060755
Jul-46,-0.109389625,-0.31101307,0.09223383
Aug-46,-0.15412526,-0.38707858,0.07882805
Sep-46,-0.09819822,-0.28867555,0.09227911
Oct-46,-0.06812635,-0.24190964,0.10565692
Nov-46,-0.10808773,-0.26652718,0.05035172
Dec-46,-0.34320223,-0.48636523,-0.20003924
Jan-47,-0.15051101,-0.29601136,-0.005010668
Feb-47,-0.14106397,-0.27542192,-0.006706007
Mar-47,-0.07618291,-0.22355233,0.07118651
Apr-47,-0.054869834,-0.23009242,0.120352745
May-47,-0.07080105,-0.27533346,0.13373137
Jun-47,-0.092732966,-0.3124098,0.12694384
Jul-47,-0.06481824,-0.25643027,0.12679379
Aug-47,-0.11288264,-0.34558374,0.11981848
Sep-47,-0.16043018,-0.35566252,0.034802165
Oct-47,0.033811674,-0.14890239,0.21652573
Nov-47,0.02912334,-0.12750946,0.18575613
Dec-47,-0.23310879,-0.38460296,-0.08161461
Jan-48,-0.01899665,-0.15659407,0.11860077
Feb-48,-0.23857601,-0.37797922,-0.09917279
Mar-48,-0.28302348,-0.4262124,-0.13983452
Apr-48,-0.114602394,-0.287611,0.05840621
May-48,0.057578247,-0.14908782,0.26424432
Jun-48,-0.008215971,-0.20537749,0.18894555
Jul-48,-0.12959683,-0.32280955,0.0636159
Aug-48,-0.047574744,-0.27386165,0.17871216
Sep-48,-0.13380374,-0.31497514,0.047367666
Oct-48,-0.05680375,-0.2210213,0.1074138
Nov-48,-0.17333214,-0.3244153,-0.022249011
Dec-48,-0.3489878,-0.49336633,-0.20460922
Jan-49,-0.018578093,-0.14231202,0.10515583
Feb-49,-0.24225992,-0.3602003,-0.12431957
Mar-49,-0.10957818,-0.2236049,0.004448549
Apr-49,-0.14671299,-0.2947693,0.001343309
May-49,-0.11125475,-0.29777372,0.07526421
Jun-49,-0.23316567,-0.41350195,-0.052829392
Jul-49,-0.18007946,-0.34748125,-0.01267766
Aug-49,-0.07750365,-0.29055914,0.13555184
Sep-49,-0.123270296,-0.28533342,0.03879283
Oct-49,-0.08973549,-0.22897226,0.04950127
Nov-49,-0.1810419,-0.30046904,-0.061614756
Dec-49,-0.21244651,-0.32703057,-0.09786245
Jan-50,-0.30004355,-0.41899204,-0.18109505
Feb-50,-0.37003636,-0.4831021,-0.2569706
Mar-50,-0.21643834,-0.3307996,-0.10207707
Apr-50,-0.24361573,-0.39951792,-0.08771354
May-50,-0.13729778,-0.31324044,0.038644888
Jun-50,-0.105043374,-0.29483223,0.084745474
Jul-50,-0.10670231,-0.26735002,0.05394541
Aug-50,-0.15261763,-0.35921878,0.053983524
Sep-50,-0.24503586,-0.4036668,-0.086404935
Oct-50,-0.20104446,-0.33889845,-0.063190475
Nov-50,-0.38081577,-0.49243763,-0.26919392
Dec-50,-0.26077038,-0.3802367,-0.14130408
Jan-51,-0.36034262,-0.4589177,-0.26176754
Feb-51,-0.5093785,-0.6001588,-0.41859823
Mar-51,-0.2620192,-0.3542802,-0.16975816
Apr-51,-0.1080777,-0.24150318,0.025347786
May-51,0.032269213,-0.151453,0.21599144
Jun-51,0.060181145,-0.11182762,0.23218991
Jul-51,0.03866412,-0.12042866,0.1977569
Aug-51,0.12133113,-0.07829491,0.32095715
Sep-51,0.13226272,-0.019023193,0.28354865
Oct-51,0.12436143,-0.004594395,0.25331727
Nov-51,-0.07229671,-0.17430036,0.029706946
Dec-51,0.0691973,-0.032534182,0.17092878
Jan-52,0.09402644,-0.00812421,0.1961771
Feb-52,0.068350874,-0.028965494,0.16566725
Mar-52,-0.16353902,-0.25835308,-0.06872494
Apr-52,0.04558809,-0.09313565,0.18431182
May-52,0.022243695,-0.15909414,0.20358154
Jun-52,0.023484357,-0.1614921,0.20846081
Jul-52,0.09006012,-0.07709257,0.25721282
Aug-52,0.096942395,-0.1105835,0.30446827
Sep-52,0.09621102,-0.06066274,0.25308478
Oct-52,-0.016534438,-0.14808096,0.11501208
Nov-52,-0.13228506,-0.23842481,-0.026145296
Dec-52,-0.04029371,-0.14592908,0.06534167
Jan-53,-0.009005178,-0.11308341,0.09507305
Feb-53,0.09501191,0.000798047,0.18922578
Mar-53,0.018006958,-0.083248086,0.119262
Apr-53,0.22455436,0.07946404,0.36964467
May-53,0.14901619,-0.02643255,0.32446492
Jun-53,0.1404282,-0.04348267,0.32433906
Jul-53,0.043144584,-0.12013697,0.20642613
Aug-53,0.08707856,-0.12004952,0.29420665
Sep-53,0.08630111,-0.07270259,0.24530481
Oct-53,0.08342033,-0.048025105,0.21486577
Nov-53,-0.005809958,-0.11363081,0.10201089
Dec-53,0.01942187,-0.08567341,0.12451715
Jan-54,-0.2434586,-0.33929825,-0.14761893
Feb-54,-0.089074455,-0.18093091,0.002781996
Mar-54,-0.18339783,-0.27912733,-0.08766833
Apr-54,-0.11477188,-0.24236786,0.0128241
May-54,-0.17059736,-0.33720312,-0.003991622
Jun-54,-0.1296339,-0.30016065,0.040892836
Jul-54,-0.19616233,-0.35168973,-0.040634945
Aug-54,-0.10182279,-0.28616172,0.08251613
Sep-54,-0.11330111,-0.26177186,0.035169613
Oct-54,-0.011538466,-0.13309364,0.1100167
Nov-54,0.11638409,0.01995511,0.21281308
Dec-54,-0.16362791,-0.2633629,-0.0638929
Jan-55,0.10597788,0.014951693,0.19700406
Feb-55,-0.19271314,-0.27525374,-0.110172555
Mar-55,-0.3963696,-0.48520008,-0.30753914
Apr-55,-0.22909744,-0.35830337,-0.099891536
May-55,-0.23882908,-0.40164378,-0.07601436
Jun-55,-0.17836486,-0.34488028,-0.011849443
Jul-55,-0.20829603,-0.36318785,-0.05340421
Aug-55,-0.08842416,-0.2744727,0.097624384
Sep-55,-0.14314792,-0.27703187,-0.009263963
Oct-55,-0.11328784,-0.22637765,-0.000198023
Nov-55,-0.32083783,-0.41694224,-0.22473344
Dec-55,-0.36432907,-0.45405668,-0.27460146
Jan-56,-0.2403825,-0.3247751,-0.15598993
Feb-56,-0.28243503,-0.3625925,-0.20227754
Mar-56,-0.35645252,-0.43977112,-0.27313393
Apr-56,-0.30645922,-0.40755266,-0.20536578
May-56,-0.33606264,-0.45112088,-0.22100437
Jun-56,-0.22652255,-0.33725312,-0.11579198
Jul-56,-0.2106352,-0.32375464,-0.097515784
Aug-56,-0.28964865,-0.42783394,-0.15146336
Sep-56,-0.2734754,-0.38730374,-0.15964706
Oct-56,-0.26315844,-0.35439906,-0.17191784
Nov-56,-0.21516415,-0.29393166,-0.13639663
Dec-56,-0.1575909,-0.23783027,-0.077351525
Jan-57,-0.22153524,-0.29409447,-0.14897601
Feb-57,-0.15856388,-0.23127134,-0.085856415
Mar-57,-0.1975386,-0.27344698,-0.121630214
Apr-57,-0.041761864,-0.12591177,0.042388048
May-57,0.03177997,-0.05156566,0.115125604
Jun-57,0.06454678,-0.027708724,0.15680228
Jul-57,-0.06267592,-0.16108057,0.035728723
Aug-57,0.07285775,-0.025583688,0.17129919
Sep-57,0.041351955,-0.050062116,0.13276602
Oct-57,-0.000792038,-0.07993971,0.07835563
Nov-57,-0.00397586,-0.08217196,0.07422025
Dec-57,0.05228784,-0.014773578,0.119349256
Jan-58,0.25472188,0.18477017,0.3246736
Feb-58,0.09280772,0.020115048,0.16550039
Mar-58,0.005255458,-0.06892984,0.07944076
Apr-58,-0.06950849,-0.14541516,0.006398184
May-58,0.016476592,-0.06756154,0.100514725
Jun-58,-0.15305896,-0.2407915,-0.06532643
Jul-58,-0.020030653,-0.122118644,0.082057334
Aug-58,-0.083085604,-0.18378095,0.017609738
Sep-58,-0.11479923,-0.20449965,-0.025098816
Oct-58,-0.019471264,-0.10863628,0.06969376
Nov-58,-0.038575903,-0.110695235,0.033543434
Dec-58,-0.08232217,-0.15505922,-0.009585136
Jan-59,0.013691866,-0.057967845,0.08535158
Feb-59,-0.005084035,-0.06930822,0.059140153
Mar-59,0.016677765,-0.055086143,0.08844168
Apr-59,0.026267799,-0.05526906,0.107804656
May-59,-0.03853143,-0.12668422,0.04962136
Jun-59,-0.001816517,-0.09611195,0.09247892
Jul-59,-0.043648165,-0.1407121,0.05341577
Aug-59,-0.041345503,-0.12845452,0.04576352
Sep-59,-0.14124896,-0.22689748,-0.05560044
Oct-59,-0.071337834,-0.14982772,0.007152045
Nov-59,-0.18634169,-0.25757015,-0.11511324
Dec-59,-0.10334121,-0.16692382,-0.039758593
Jan-60,-0.11465857,-0.17818601,-0.051131118
Feb-60,0.02281142,-0.038939342,0.08456218
Mar-60,-0.44688365,-0.51143664,-0.38233066
Apr-60,-0.26193932,-0.33308205,-0.1907966
May-60,-0.17928644,-0.2596041,-0.09896878
Jun-60,-0.1261228,-0.2180584,-0.034187194
Jul-60,-0.11407162,-0.20836379,-0.019779457
Aug-60,-0.006310927,-0.09468046,0.0820586
Sep-60,0.003214442,-0.077028275,0.08345716
Oct-60,-0.031158555,-0.11090458,0.048587475
Nov-60,-0.21504581,-0.28288013,-0.14721149
Dec-60,0.0836075,0.024021316,0.14319369
Jan-61,-0.052229382,-0.10604209,0.001583326
Feb-61,0.09082804,0.03480867,0.1468474
Mar-61,-0.0616479,-0.121089086,-0.002206714
Apr-61,0.06100269,-0.005988584,0.12799396
May-61,0.067880936,-0.004588989,0.14035086
Jun-61,0.08760505,0.005416348,0.16979375
Jul-61,-0.03974989,-0.124212116,0.044712335
Aug-61,-0.016852155,-0.093706384,0.060002074
Sep-61,-0.030176053,-0.110131025,0.04977892
Oct-61,-0.06376159,-0.12409272,-0.003430459
Nov-61,-0.031068904,-0.0864477,0.024309888
Dec-61,-0.25179952,-0.30733567,-0.19626334
Jan-62,-0.05704969,-0.111643106,-0.002456281
Feb-62,0.012157755,-0.047518242,0.07183375
Mar-62,0.018748457,-0.036765415,0.07426233
Apr-62,-0.026072158,-0.095235944,0.04309163
May-62,-0.18164511,-0.2606271,-0.102663144
Jun-62,-0.056267038,-0.1399578,0.027423719
Jul-62,-0.10915736,-0.2047529,-0.013561823
Aug-62,-0.10973202,-0.19394721,-0.02551682
Sep-62,-0.07493823,-0.14678304,-0.003093423
Oct-62,-0.038202044,-0.112969555,0.036565468
Nov-62,-0.020875225,-0.07987935,0.038128905
Dec-62,-0.12562062,-0.18604958,-0.06519166
Jan-63,-0.121948205,-0.17286605,-0.07103036
Feb-63,0.040044732,-0.013600229,0.093689695
Mar-63,-0.3409997,-0.4023474,-0.27965203
Apr-63,-0.17912978,-0.24301982,-0.11523975
May-63,-0.1466549,-0.2207718,-0.072538
Jun-63,-0.06680599,-0.15230548,0.018693516
Jul-63,0.05953688,-0.033529285,0.15260305
Aug-63,0.14581573,0.05786402,0.23376743
Sep-63,0.12205969,0.039692715,0.20442666
Oct-63,0.06423311,-0.006535083,0.1350013
Nov-63,0.04470364,-0.017914778,0.10732206
Dec-63,-0.062525906,-0.119097084,-0.005954728
Jan-64,-0.19452871,-0.24590258,-0.14315486
Feb-64,-0.22300385,-0.2707023,-0.17530538
Mar-64,-0.38280848,-0.4354939,-0.33012307
Apr-64,-0.44159797,-0.49986494,-0.38333103
May-64,-0.37424895,-0.44108826,-0.30740967
Jun-64,-0.16659828,-0.23335688,-0.09983969
Jul-64,-0.20062846,-0.27401683,-0.12724008
Aug-64,-0.30053315,-0.36973116,-0.23133513
Sep-64,-0.4045793,-0.46920264,-0.33995596
Oct-64,-0.3114203,-0.3756508,-0.24718978
Nov-64,-0.2988282,-0.3533131,-0.24434334
Dec-64,-0.3716253,-0.41772586,-0.32552475
Jan-65,-0.16228765,-0.21544793,-0.10912736
Feb-65,-0.26308617,-0.31864673,-0.20752563
Mar-65,-0.2597472,-0.314058,-0.20543642
Apr-65,-0.29863888,-0.36014748,-0.23713025
May-65,-0.19161598,-0.2604217,-0.12281029
Jun-65,-0.20754607,-0.2859227,-0.12916943
Jul-65,-0.26655743,-0.34850556,-0.1846093
Aug-65,-0.1619956,-0.2357662,-0.08822501
Sep-65,-0.24531643,-0.32013673,-0.17049614
Oct-65,-0.10577728,-0.16904464,-0.042509913
Nov-65,-0.1437657,-0.20105892,-0.08647249
Dec-65,-0.14632036,-0.19985811,-0.09278261
Jan-66,-0.28320545,-0.33601388,-0.23039699
Feb-66,-0.16757779,-0.22072573,-0.114429854
Mar-66,-0.1708448,-0.22562246,-0.11606713
Apr-66,-0.17045191,-0.22957575,-0.11132808
May-66,-0.21843779,-0.27984244,-0.15703316
Jun-66,-0.10499999,-0.18416446,-0.025835512
Jul-66,0.003039209,-0.08309536,0.08917377
Aug-66,-0.10166964,-0.18408725,-0.019252032
Sep-66,-0.08658218,-0.16101395,-0.012150404
Oct-66,-0.23768093,-0.3007167,-0.17464516
Nov-66,-0.10768294,-0.16457853,-0.050787363
Dec-66,-0.14052084,-0.19718638,-0.083855316
Jan-67,-0.21960148,-0.26585704,-0.17334592
Feb-67,-0.32817873,-0.38193217,-0.2744253
Mar-67,-0.09374347,-0.14432028,-0.043166663
Apr-67,-0.13242696,-0.18680602,-0.078047894
May-67,0.057162356,-0.005516053,0.11984076
Jun-67,-0.108169004,-0.17946222,-0.036875788
Jul-67,-0.067892365,-0.14901736,0.01323264
Aug-67,-0.099165745,-0.17351398,-0.024817519
Sep-67,-0.12451488,-0.19525743,-0.05377232
Oct-67,-0.020286117,-0.0855479,0.044975664
Nov-67,-0.119650505,-0.17039524,-0.06890577
Dec-67,-0.1537288,-0.1991738,-0.10828379
Jan-68,-0.32466504,-0.37137488,-0.27795523
Feb-68,-0.26771057,-0.3169445,-0.21847664
Mar-68,-0.003727732,-0.05343113,0.045975666
Apr-68,-0.18043014,-0.23411447,-0.1267458
May-68,-0.22587559,-0.28420305,-0.16754813
Jun-68,-0.15176927,-0.22612664,-0.077411875
Jul-68,-0.19500259,-0.27286038,-0.1171448
Aug-68,-0.12997681,-0.21054135,-0.049412273
Sep-68,-0.22645247,-0.29917043,-0.1537345
Oct-68,0.008175721,-0.059301265,0.07565271
Nov-68,-0.13496026,-0.18726788,-0.08265263
Dec-68,-0.1911928,-0.24149217,-0.14089343
Jan-69,-0.16237703,-0.20836867,-0.11638539
Feb-69,-0.1970934,-0.24815017,-0.14603664
Mar-69,-0.13277553,-0.18331009,-0.08224098
Apr-69,0.049255937,-0.000794123,0.099305995
May-69,0.06528902,0.009350535,0.12122751
Jun-69,0.005681608,-0.06108295,0.07244617
Jul-69,-0.1091712,-0.17552002,-0.042822383
Aug-69,-0.07289227,-0.14569598,-8.86E-05
Sep-69,-0.013110088,-0.07264362,0.046423446
Oct-69,0.000908772,-0.06066966,0.062487204
Nov-69,0.023137517,-0.028535709,0.07481074
Dec-69,0.16674611,0.12138196,0.21211027
Jan-70,0.014005779,-0.024967588,0.05297915
Feb-70,0.063759334,0.017752824,0.10976585
Mar-70,-0.08814179,-0.13351265,-0.04277095
Apr-70,-0.07942118,-0.1272537,-0.031588662
May-70,-0.14084856,-0.19922996,-0.08246716
Jun-70,-0.1370101,-0.204421,-0.0695992
Jul-70,-0.11218003,-0.18914407,-0.035215985
Aug-70,-0.1992122,-0.27766284,-0.12076156
Sep-70,-0.030715683,-0.09970784,0.03827647
Oct-70,-0.06031036,-0.12693785,0.006317128
Nov-70,-0.058197107,-0.110719755,-0.005674464
Dec-70,-0.1930069,-0.23651735,-0.14949644
Jan-71,-0.14365958,-0.18466523,-0.10265391
Feb-71,-0.2726155,-0.31656718,-0.22866382
Mar-71,-0.33664557,-0.38328534,-0.2900058
Apr-71,-0.23293439,-0.28357276,-0.18229601
May-71,-0.1979984,-0.26606554,-0.12993127
Jun-71,-0.2552373,-0.32123104,-0.18924357
Jul-71,-0.18479517,-0.2544347,-0.11515566
Aug-71,-0.1812137,-0.25926685,-0.10316055
Sep-71,-0.12637776,-0.19992936,-0.05282617
Oct-71,-0.15617602,-0.20850164,-0.103850394
Nov-71,-0.15279908,-0.20081574,-0.104782425
Dec-71,-0.23074044,-0.27251953,-0.18896136
Jan-72,-0.37904298,-0.41819,-0.33989596
Feb-72,-0.2778282,-0.320703,-0.2349534
Mar-72,-0.14302962,-0.18787768,-0.09818155
Apr-72,-0.12759815,-0.17795895,-0.07723736
May-72,-0.082474515,-0.14861475,-0.016334282
Jun-72,-0.031909496,-0.100287944,0.036468957
Jul-72,-0.09311811,-0.1700235,-0.016212704
Aug-72,0.061222523,-0.019026173,0.14147122
Sep-72,-0.052398738,-0.120318,0.015520524
Oct-72,-0.056839254,-0.112568185,-0.001110323
Nov-72,-0.051805325,-0.09928263,-0.00432802
Dec-72,0.10889668,0.06640539,0.15138797
Jan-73,0.100870065,0.05921677,0.14252336
Feb-73,0.15933001,0.120916836,0.19774319
Mar-73,0.11498204,0.069975875,0.15998821
Apr-73,0.19915819,0.1508453,0.2474711
May-73,0.10814754,0.044189963,0.17210512
Jun-73,0.106045224,0.045468733,0.16662171
Jul-73,0.01621605,-0.049754184,0.08218629
Aug-73,-0.027661854,-0.10094168,0.04561797
Sep-73,-0.035152175,-0.11000057,0.03969623
Oct-73,0.010822021,-0.047591276,0.06923532
Nov-73,-0.025164139,-0.071579844,0.021251563
Dec-73,-0.1283927,-0.16965793,-0.08712748
Jan-74,-0.28239968,-0.32175258,-0.24304679
Feb-74,-0.4465835,-0.4916486,-0.40151843
Mar-74,-0.23716211,-0.2810448,-0.19327942
Apr-74,-0.20168932,-0.25082228,-0.15255636
May-74,-0.1265853,-0.18765014,-0.06552047
Jun-74,-0.11528032,-0.18392684,-0.04663381
Jul-74,-0.13573898,-0.20700736,-0.0644706
Aug-74,0.023082737,-0.05511237,0.10127784
Sep-74,-0.09269041,-0.16663258,-0.01874824
Oct-74,-0.11529485,-0.17675921,-0.053830486
Nov-74,-0.12621354,-0.17617388,-0.07625319
Dec-74,-0.21389274,-0.25553343,-0.17225204
Jan-75,-0.0966292,-0.13978224,-0.053476162
Feb-75,-0.020880949,-0.06348584,0.021723943
Mar-75,-0.01112924,-0.05811524,0.035856765
Apr-75,-0.051968537,-0.10094516,-0.002991918
May-75,0.053007245,-0.009473412,0.1154879
Jun-75,-0.060783383,-0.13291909,0.011352318
Jul-75,-0.10466969,-0.18719059,-0.022148784
Aug-75,-0.23242185,-0.30827186,-0.15657184
Sep-75,-0.139501,-0.21193255,-0.06706945
Oct-75,-0.15371256,-0.22347201,-0.083953075
Nov-75,-0.26358986,-0.31321743,-0.21396226
Dec-75,-0.24677186,-0.29279146,-0.20075226
Jan-76,-0.16959351,-0.21492438,-0.12426263
Feb-76,-0.23186125,-0.27618515,-0.18753733
Mar-76,-0.33692366,-0.38385162,-0.28999567
Apr-76,-0.18590008,-0.24028902,-0.13151114
May-76,-0.35880587,-0.42114106,-0.29647064
Jun-76,-0.23977908,-0.3094969,-0.17006126
Jul-76,-0.17275204,-0.25314432,-0.09235974
Aug-76,-0.24235126,-0.3215088,-0.16319375
Sep-76,-0.15119453,-0.22489694,-0.07749211
Oct-76,-0.3322862,-0.3963161,-0.26825628
Nov-76,-0.13943368,-0.19311805,-0.08574931
Dec-76,-0.02945889,-0.08022431,0.02130653
Jan-77,0.15336634,0.10795948,0.1987732
Feb-77,0.10381479,0.053849906,0.15377967
Mar-77,0.07475545,0.024980498,0.124530405
Apr-77,0.13446581,0.08024284,0.18868878
May-77,0.22771347,0.16327552,0.2921514
Jun-77,0.20780508,0.14048275,0.2751274
Jul-77,0.14251913,0.061580263,0.22345799
Aug-77,0.1298329,0.04911758,0.2105482
Sep-77,-0.001990325,-0.07811894,0.07413829
Oct-77,-0.01617223,-0.083238326,0.050893866
Nov-77,0.12106576,0.06669167,0.17543985
Dec-77,-0.04011389,-0.09081486,0.010587082
Jan-78,0.036995538,-0.007185976,0.081177056
Feb-78,0.07385509,0.02860965,0.11910052
Mar-78,0.059285987,0.014052451,0.10451952
Apr-78,0.053218562,-0.000553657,0.106990784
May-78,0.011515901,-0.052302517,0.07533432
Jun-78,-0.055066437,-0.123960376,0.01382751
Jul-78,0.016265042,-0.05862395,0.09115403
Aug-78,-0.2168574,-0.2955802,-0.1381346
Sep-78,0.04174579,-0.036548592,0.12004017
Oct-78,-0.059895515,-0.12789159,0.008100553
Nov-78,0.091779426,0.04129526,0.14226359
Dec-78,0.010227291,-0.032376792,0.05283137
Jan-79,0.0516812,0.014161454,0.08920094
Feb-79,-0.17951806,-0.2162433,-0.14279284
Mar-79,0.06694152,0.030953744,0.102929294
Apr-79,0.07699999,0.03878828,0.1152117
May-79,-0.022435743,-0.06633464,0.021463156
Jun-79,0.050191652,0.006530249,0.09385306
Jul-79,0.018005762,-0.03262814,0.068639666
Aug-79,0.114524774,0.053652395,0.17539716
Sep-79,0.17285156,0.11173119,0.23397192
Oct-79,0.14730756,0.09926776,0.19534737
Nov-79,0.20778532,0.16501372,0.25055695
Dec-79,0.38596204,0.3516528,0.4202713
Jan-80,0.2527261,0.21300751,0.29244468
Feb-80,0.3607043,0.32330173,0.3981069
Mar-80,0.21667273,0.17630167,0.25704378
Apr-80,0.23393515,0.19394667,0.2739236
May-80,0.2456877,0.19866508,0.2927103
Jun-80,0.13180715,0.082248576,0.18136574
Jul-80,0.20636384,0.15439135,0.25833634
Aug-80,0.16441017,0.10678383,0.22203653
Sep-80,0.123579785,0.060605038,0.18655454
Oct-80,0.097044446,0.043979082,0.15010981
Nov-80,0.20625903,0.15803419,0.25448385
Dec-80,0.113674425,0.07168679,0.15566206
Jan-81,0.44390386,0.39915735,0.4886504
Feb-81,0.33654687,0.30277714,0.3703166
Mar-81,0.33077422,0.29371208,0.3678364
Apr-81,0.19894964,0.15788971,0.24000956
May-81,0.14773263,0.101183265,0.194282
Jun-81,0.24469398,0.19016218,0.29922578
Jul-81,0.26434663,0.2016414,0.3270519
Aug-81,0.31205258,0.25005865,0.3740465
Sep-81,0.1367701,0.07926537,0.19427481
Oct-81,0.05529363,0.007064623,0.103522636
Nov-81,0.16566867,0.12102321,0.21031414
Dec-81,0.3634116,0.3172231,0.4096001
Jan-82,-0.024068523,-0.07235162,0.024214571
Feb-82,0.06821714,0.0223868,0.11404749
Mar-82,-0.13698223,-0.1845714,-0.08939307
Apr-82,0.020402594,-0.029829908,0.070635095
May-82,0.09071928,0.03224222,0.14919634
Jun-82,-0.001313923,-0.064454645,0.061826803
Jul-82,0.075844936,0.004775244,0.14691463
Aug-82,-0.045588225,-0.11802615,0.026849702
Sep-82,0.016534334,-0.050160784,0.08322945
Oct-82,0.041061886,-0.018483559,0.10060733
Nov-82,0.029048067,-0.020967891,0.07906403
Dec-82,0.27728456,0.23279157,0.32177758
Jan-83,0.3584244,0.31470326,0.40214556
Feb-83,0.33635557,0.2908501,0.381861
Mar-83,0.24756545,0.20511036,0.29002056
Apr-83,0.17535253,0.12663808,0.22406697
May-83,0.22204514,0.16600104,0.27808926
Jun-83,0.16691586,0.10999884,0.22383289
Jul-83,0.114927486,0.056167133,0.17368785
Aug-83,0.28377086,0.21628153,0.3512602
Sep-83,0.3260587,0.2662912,0.38582617
Oct-83,0.113148384,0.057640273,0.16865648
Nov-83,0.24547733,0.19653328,0.29442137
Dec-83,0.096021675,0.049950793,0.14209256
Jan-84,0.15764055,0.11318809,0.202093
